A,P,B,R,v
0.749629782543,-0.295050016061,0.826233102637,0.662367648619,0.0287999812644
0.752829336467,-0.24146650814,0.781454885686,0.868557009208,0.0263209199816
0.759875501809,-0.228122378562,0.775654444849,0.925154911909,0.0273776870135
0.766409844784,-0.208572916542,0.771534477995,0.974949882666,0.0298545596064
0.7723039785,-0.253174565577,0.773466118228,0.994180447572,0.0315638801725
0.77097240346,-0.215487110125,0.747268973688,1.12005791421,0.0301206103811
0.77258096441,-0.195262696093,0.693188970932,1.42025737662,0.0298604199077
0.771502195672,-0.139753486402,0.705088721628,1.34699463203,0.0322922555328
0.767736407158,-0.154325424249,0.673611794881,1.49484719854,0.0313987440289
0.778144204601,-0.191806583491,0.667759378654,1.60987831974,0.0319896032282
0.775303991551,-0.174746505946,0.692077365344,1.44619809506,0.0348392850419
0.768077176188,-0.192759067629,0.613736103414,1.8501511351,0.0359485463055
0.77342782362,-0.223401792932,0.719117405293,1.28338350977,0.0325033701238
0.769891735135,-0.146368452399,0.681931327593,1.4639328728,0.0356139787987
0.763834132417,-0.213664155411,0.662602951604,1.52773674886,0.03446058598
0.764103882114,-0.258794909532,0.637347470183,1.67417853701,0.0372386485807
0.769644962423,-0.185811011036,0.645832840442,1.66986716125,0.0379687193662
0.770707918419,-0.180508687907,0.642936846309,1.69597189351,0.0357675411544
0.768018119706,-0.249185329514,0.614087206902,1.84744533812,0.037714063024
0.768903745665,-0.143631362675,0.634741329465,1.72966478242,0.0390401689446
0.769340968613,-0.17512576618,0.627354883173,1.77805312687,0.0405371338724
0.760325941017,-0.171117183361,0.57107350393,2.04460165542,0.0371988767865
0.760053797945,-0.228770114715,0.590161996969,1.92209709128,0.0405458560284
0.756947184648,-0.154964378499,0.600504560804,1.83143629569,0.0389634743086
0.758904674159,-0.189564487543,0.61966003549,1.7347608977,0.037904267116
0.764998960922,-0.229863082781,0.606919338057,1.86411036772,0.0431652546327
0.759950738123,-0.186908691616,0.594110946631,1.89685259725,0.043833433776
0.760627248575,-0.194873569762,0.606706096401,1.82634918459,0.0412004451331
0.752899554137,-0.212725379103,0.571625881989,1.97048744754,0.0430819124979
0.762151107799,-0.162610429358,0.608265427006,1.83035650979,0.0477117804814
0.751020611021,-0.134702108146,0.563343448842,2.0042659556,0.0461063972121
0.754120953164,-0.152602391951,0.619063637253,1.69930170918,0.0472860956828
0.755323143635,-0.166216956498,0.602667726895,1.80460411091,0.0489041906608
0.758236717181,-0.199418510049,0.566891072005,2.05083402138,0.0464877469289
0.764508812115,-0.190043477234,0.603881445449,1.87834849805,0.0472935936253
0.756585026291,-0.153044808328,0.552079504244,2.12971410235,0.0491310766004
0.755379749422,-0.203202021024,0.571625706072,1.99358905696,0.0501911961593
0.756083328771,-0.241532997296,0.569039973224,2.01644193041,0.0497056916707
0.75942277084,-0.177015283998,0.587078429071,1.93533193511,0.0504427072728
0.757235976115,-0.160036516363,0.597949703476,1.84928075214,0.0492534312864
0.755712969133,-0.135523873981,0.588191776487,1.89473143204,0.0549651100158
0.750728614277,-0.150924174207,0.5802741282,1.89826878471,0.0486059377515
